timestamp,pm25_ug_m3,gas_ppm
2025-09-03 15:18:11,0.0,96.91
2025-09-03 15:18:16,0.0,96.59
2025-09-03 15:18:21,0.0,96.05
2025-09-03 15:18:27,0.0,96.58
2025-09-03 15:18:32,0.0,96.14
2025-09-03 15:18:38,0.0,96.46
2025-09-03 15:18:43,0.0,97.01
2025-09-03 15:18:49,0.0,96.29
2025-09-03 15:18:54,0.0,96.48
2025-09-03 15:19:00,0.0,99.82
2025-09-03 15:19:05,0.0,98.07
2025-09-03 15:19:11,0.0,95.42
2025-09-03 15:19:16,0.0,94.84
2025-09-03 15:19:21,0.0,94.09
2025-09-03 15:19:27,0.0,94.14
2025-09-03 15:19:32,0.0,94.48
2025-09-03 15:19:38,0.0,95.03
2025-09-03 15:19:43,0.0,95.38
2025-09-03 15:19:49,0.0,95.65
2025-09-03 15:19:54,0.0,95.59
2025-09-03 15:20:00,0.0,95.53
2025-09-03 15:20:05,0.0,96.07
2025-09-03 15:20:10,0.0,96.11
2025-09-03 15:20:16,0.0,95.86
2025-09-03 15:20:21,0.0,95.56
2025-09-03 15:20:27,0.0,95.42
2025-09-03 15:20:32,0.0,95.3
2025-09-03 15:20:38,0.0,95.59
2025-09-03 15:20:43,0.0,95.92
2025-09-03 15:20:49,0.0,95.71
2025-09-03 15:20:54,0.0,96.21
2025-09-03 15:20:59,0.0,96.81
2025-09-03 15:21:05,0.0,96.9
2025-09-03 15:21:10,0.0,96.97
2025-09-03 15:21:16,0.0,97.02
2025-09-03 15:21:21,0.0,97.36
2025-09-03 15:21:27,0.0,98.12
2025-09-03 15:21:32,0.0,98.24
2025-09-03 15:21:38,0.0,97.94
2025-09-03 15:21:43,0.0,98.19
2025-09-03 15:21:48,0.0,97.15
2025-09-03 15:21:54,0.0,97.17
2025-09-03 15:21:59,0.0,97.47
2025-09-03 15:22:05,0.0,97.82
2025-09-03 15:22:10,0.0,97.42
2025-09-03 15:22:16,0.0,97.97
2025-09-03 15:22:21,0.0,98.22
2025-09-03 15:22:27,0.0,98.31
2025-09-03 15:22:32,0.0,98.49
2025-09-03 15:22:38,0.0,98.24
2025-09-03 15:22:43,0.0,97.37
2025-09-03 15:22:48,0.0,97.06
2025-09-03 15:22:54,0.0,95.41
2025-09-03 15:22:59,0.0,96.46
2025-09-03 15:23:05,0.0,97.21
2025-09-03 15:23:10,0.0,97.51
2025-09-03 15:23:16,0.0,97.36
2025-09-03 15:23:21,0.0,97.63
2025-09-03 15:23:27,0.0,100.09
2025-09-03 15:23:32,0.0,99.14
2025-09-03 15:23:37,0.0,98.09
2025-09-03 15:23:43,0.0,98.31
2025-09-03 15:23:48,0.0,98.29
2025-09-03 15:23:54,0.0,98.97
2025-09-03 15:23:59,0.0,98.92
2025-09-03 15:24:05,0.0,107.47
2025-09-03 15:24:10,0.0,105.33
2025-09-03 15:24:16,0.0,105.93
2025-09-03 15:24:21,0.0,104.19
2025-09-03 15:24:26,0.0,102.42
2025-09-03 15:24:32,0.0,101.29
2025-09-03 15:24:37,0.0,100.48
2025-09-03 15:24:43,0.0,100.22
2025-09-03 15:24:48,0.0,99.24
2025-09-03 15:24:54,0.0,99.93
2025-09-03 15:24:59,0.0,98.82
2025-09-03 15:25:05,0.0,99.19
2025-09-03 15:25:10,0.0,99.59
2025-09-03 15:25:15,0.0,99.81
2025-09-03 15:25:21,0.0,99.98
2025-09-03 15:25:26,0.0,101.03
2025-09-03 15:25:32,0.0,101.67
2025-09-03 15:25:37,0.0,101.08
2025-09-03 15:25:43,0.0,101.3
2025-09-03 15:25:48,0.0,101.27
2025-09-03 15:25:54,0.0,101.76
2025-09-03 15:25:59,0.0,101.84
2025-09-03 15:26:05,0.0,102.42
2025-09-03 15:26:10,0.0,102.78
2025-09-03 15:26:15,0.0,102.46
2025-09-03 15:26:21,0.0,102.0
2025-09-03 15:26:26,0.0,101.64
2025-09-03 15:26:32,0.0,102.15
2025-09-03 15:26:37,0.0,101.86
2025-09-03 15:26:43,0.0,101.82
2025-09-03 15:26:48,0.0,101.2
2025-09-03 15:26:54,0.0,101.1
2025-09-03 15:26:59,0.0,101.21
2025-09-03 15:27:04,0.0,102.02
2025-09-03 15:27:10,0.0,101.95
2025-09-03 15:27:15,0.0,101.4
2025-09-03 15:27:21,0.0,102.06
2025-09-03 15:27:26,0.0,102.09
2025-09-03 15:27:32,0.0,100.73
2025-09-03 15:27:37,0.0,101.23
2025-09-03 15:27:43,0.0,100.82
2025-09-03 15:27:48,0.0,102.01
2025-09-03 15:27:53,0.0,102.66
2025-09-03 15:27:59,0.0,103.69
2025-09-03 15:28:04,0.0,104.94
2025-09-03 15:28:10,0.0,103.31
2025-09-03 15:28:15,0.0,103.59
2025-09-03 15:28:21,0.0,103.51
2025-09-03 15:28:26,0.0,103.86
2025-09-03 15:28:32,0.0,104.03
2025-09-03 15:28:37,0.0,103.86
2025-09-03 15:28:42,0.0,104.34
2025-09-03 15:28:48,0.0,104.73
2025-09-03 15:28:53,0.0,103.52
2025-09-03 15:28:59,0.0,102.96
2025-09-03 15:29:04,0.0,102.5
2025-09-03 15:29:10,0.0,102.64
2025-09-03 15:29:15,0.0,102.05
2025-09-03 15:29:21,0.0,102.28
2025-09-03 15:29:26,0.0,101.76
2025-09-03 15:29:31,0.0,102.15
2025-09-03 15:29:37,0.0,102.06
2025-09-03 15:29:42,0.0,101.88
2025-09-03 15:34:51,0.0,23.31
2025-09-03 15:34:57,0.0,41.95
2025-09-03 15:35:02,0.0,54.46
2025-09-03 15:35:08,0.0,66.65
2025-09-03 15:35:13,0.0,75.95
2025-09-03 15:35:19,0.0,83.61
2025-09-03 15:35:24,0.0,90.77
2025-09-03 15:35:30,0.0,97.09
2025-09-03 15:35:35,0.0,101.09
2025-09-03 15:35:40,0.0,104.29
2025-09-03 15:35:46,0.0,107.67
2025-09-03 15:35:51,0.0,110.48
2025-09-03 15:35:57,0.0,112.74
2025-09-03 15:36:02,0.0,106.05
2025-09-03 15:36:08,0.0,98.91
2025-09-03 15:36:13,0.0,94.82
2025-09-03 15:36:19,0.0,90.72
2025-09-03 15:36:24,0.0,87.19
2025-09-03 15:36:30,0.0,82.68
2025-09-03 15:36:35,0.0,79.83
2025-09-03 15:36:40,0.0,76.36
2025-09-03 15:36:46,0.0,74.61
2025-09-03 15:36:51,0.0,73.44
2025-09-03 15:36:57,0.0,73.14
2025-09-03 15:37:02,0.0,72.97
2025-09-03 15:37:08,0.0,76.11
2025-09-03 15:37:13,0.0,76.0
2025-09-03 15:37:19,0.0,76.32
2025-09-03 15:37:24,0.0,76.0
2025-09-03 15:37:29,0.0,74.48
2025-09-03 15:37:35,0.0,74.69
2025-09-03 15:37:40,0.0,74.45
2025-09-03 15:37:46,0.0,74.18
2025-09-03 15:37:51,0.0,73.89
2025-09-03 15:37:57,0.0,74.89
2025-09-03 15:38:02,0.0,76.82
2025-09-03 15:38:08,0.0,79.19
2025-09-03 15:38:13,0.0,78.88
2025-09-03 15:38:19,0.0,77.8
2025-09-03 15:38:24,0.0,79.16
2025-09-03 15:38:29,0.0,81.06
2025-09-03 15:38:35,0.0,82.58
2025-09-03 15:38:40,0.0,83.99
2025-09-03 15:38:46,0.0,82.55
2025-09-03 15:38:51,0.0,85.4
2025-09-03 15:38:57,0.0,88.6
2025-09-03 15:39:02,0.0,90.64
2025-09-03 15:39:08,0.0,88.21
2025-09-03 15:39:13,0.0,86.34
2025-09-03 15:39:18,0.0,87.76
2025-09-03 15:39:24,0.0,85.65
2025-09-03 15:39:29,0.0,83.62
2025-09-03 15:39:35,0.0,81.84
2025-09-03 15:39:40,0.0,82.75
2025-09-03 15:39:46,0.0,83.57
2025-09-03 15:39:51,0.0,85.25
2025-09-03 15:39:57,0.0,87.07
2025-09-03 15:40:02,0.0,88.05
2025-09-03 15:40:07,0.0,89.12
2025-09-03 15:40:13,0.0,88.39
2025-09-03 15:40:18,0.0,88.35
2025-09-03 15:40:24,0.0,92.11
2025-09-03 15:40:29,0.0,91.99
2025-09-03 15:40:35,0.0,91.32
2025-09-03 15:40:40,0.0,90.79
2025-09-03 15:40:46,0.0,89.1
2025-09-03 15:40:51,0.0,88.47
2025-09-03 15:40:57,0.0,87.24
2025-09-03 15:41:02,0.0,89.06
2025-09-03 15:41:07,0.0,91.52
2025-09-03 15:41:13,0.0,92.59
2025-09-03 15:41:18,0.0,95.5
2025-09-03 15:41:24,0.0,94.13
2025-09-03 15:41:29,0.0,93.04
2025-09-03 15:41:35,0.0,92.17
2025-09-03 15:41:40,0.0,91.94
2025-09-03 15:41:46,0.0,92.82
2025-09-03 15:41:51,0.0,93.52
2025-09-03 15:41:56,0.0,94.99
2025-09-03 15:42:02,0.0,99.3
2025-09-03 15:42:07,0.0,100.13
2025-09-03 15:42:13,0.0,98.12
2025-09-03 15:42:18,0.0,96.13
2025-09-03 15:42:24,0.0,96.67
2025-09-03 15:42:29,0.0,98.98
2025-09-03 15:42:35,0.0,101.59
2025-09-03 15:42:40,0.0,101.04
2025-09-03 15:42:45,0.0,101.73
2025-09-03 15:42:51,0.0,104.35
2025-09-03 15:42:56,0.0,107.95
2025-09-03 15:43:02,0.0,108.88
2025-09-03 15:43:07,0.0,109.18
2025-09-03 15:43:13,0.0,108.24
2025-09-03 15:43:18,0.0,106.97
2025-09-03 15:43:24,0.0,106.47
2025-09-03 15:43:29,0.0,105.05
2025-09-03 15:43:35,0.0,104.93
2025-09-03 15:43:40,0.0,103.21
2025-09-03 15:43:45,0.0,98.26
2025-09-03 15:43:51,0.0,86.74
2025-09-03 15:43:56,0.0,97.48
2025-09-03 15:44:02,0.0,115.02
2025-09-03 15:44:07,0.0,125.16
2025-09-03 15:44:13,0.0,148.58
2025-09-03 15:44:18,0.0,162.87
2025-09-03 15:44:24,0.0,171.23
2025-09-03 15:44:29,0.0,175.01
2025-09-03 15:44:34,0.0,169.16
2025-09-03 15:44:40,0.0,159.8
2025-09-03 15:44:45,0.0,160.68
2025-09-03 15:44:51,0.0,169.3
2025-09-03 15:44:56,0.0,179.08
2025-09-03 15:45:02,0.0,198.27
2025-09-03 15:45:07,0.0,206.27
2025-09-03 15:45:13,0.0,200.77
2025-09-03 15:45:18,0.0,195.12
2025-09-03 15:45:24,0.0,192.01
2025-09-03 15:45:29,0.0,188.11
2025-09-03 15:45:34,0.0,199.15
2025-09-03 15:45:40,0.0,183.43
2025-09-03 15:45:45,0.0,175.23
2025-09-03 15:45:51,0.0,177.22
2025-09-03 15:45:56,0.0,178.66
2025-09-03 15:46:02,0.0,160.38
2025-09-03 15:46:07,0.0,147.47
2025-09-03 15:46:13,0.0,153.1
2025-09-03 15:46:18,0.0,197.96
2025-09-03 15:46:23,0.0,204.85
2025-09-03 15:46:29,0.0,210.56
2025-09-03 15:46:34,0.0,213.01
2025-09-03 15:46:40,0.0,214.42
2025-09-03 15:46:45,0.0,221.41
2025-09-03 15:46:51,0.0,223.81
2025-09-03 15:46:56,0.0,233.83
2025-09-03 15:47:02,0.0,240.31
2025-09-03 15:47:07,0.0,242.95
2025-09-03 15:47:12,0.0,244.45
2025-09-03 15:47:18,0.0,234.59
2025-09-03 15:47:23,0.0,236.94
2025-09-03 15:47:29,0.0,238.0
2025-09-03 15:47:34,0.0,237.27
2025-09-03 15:47:40,0.0,234.77
2025-09-03 15:47:45,0.0,250.78
2025-09-03 15:47:51,0.0,200.63
2025-09-03 15:47:56,0.0,160.5
2025-09-03 15:48:01,0.0,149.3
2025-09-03 15:48:07,0.0,144.15
2025-09-03 15:48:12,0.0,143.67
2025-09-03 15:48:18,0.0,147.93
2025-09-03 15:48:23,0.0,151.33
2025-09-03 15:48:29,0.0,154.06
2025-09-03 15:48:34,0.0,155.21
2025-09-03 15:48:40,0.0,157.15
2025-09-03 15:48:45,0.0,158.42
2025-09-03 15:48:51,0.0,155.62
2025-09-03 15:48:56,0.0,142.51
2025-09-03 15:49:01,0.0,135.87
2025-09-03 15:49:07,0.0,134.74
2025-09-03 15:49:12,0.0,136.14
2025-09-03 15:49:18,0.0,138.76
2025-09-03 15:49:23,0.0,140.43
2025-09-03 15:49:29,0.0,143.3
2025-09-03 15:49:34,0.0,143.93
2025-09-03 15:49:40,0.0,145.68
2025-09-03 15:49:45,0.0,136.31
2025-09-03 15:49:50,0.0,133.28
2025-09-03 15:49:56,0.0,132.67
2025-09-03 15:50:01,0.0,133.32
2025-09-03 15:50:07,0.0,127.66
2025-09-03 15:53:28,0.0,126.59
2025-09-03 15:53:33,0.0,117.14
2025-09-03 15:53:39,0.0,108.41
2025-09-03 15:53:44,0.0,107.31
2025-09-03 15:53:50,0.0,109.5
2025-09-03 15:53:55,0.0,113.28
2025-09-03 15:54:01,0.0,117.8
2025-09-03 15:54:06,0.0,122.07
2025-09-03 15:54:11,0.0,126.14
2025-09-03 15:54:17,0.0,129.13
2025-09-03 15:54:22,0.0,131.27
2025-09-03 15:54:28,0.0,132.32
2025-09-03 15:54:33,0.0,133.42
2025-09-03 15:54:39,0.0,133.92
2025-09-03 15:54:44,0.0,135.09
2025-09-03 15:54:51,0.0,28.78
2025-09-03 15:54:57,0.0,61.19
2025-09-03 15:55:02,0.0,87.35
2025-09-03 15:55:08,0.0,111.31
2025-09-03 15:55:13,0.0,139.53
2025-09-03 15:55:18,0.0,164.64
2025-09-03 15:55:24,0.0,184.73
2025-09-03 15:55:29,0.0,196.89
2025-09-03 15:55:35,0.0,216.84
2025-09-03 15:55:40,0.0,225.35
2025-09-03 15:55:46,0.0,234.75
2025-09-03 15:55:51,0.0,236.63
2025-09-03 15:55:57,0.0,236.53
2025-09-03 15:56:02,0.0,245.78
2025-09-03 15:56:07,0.0,254.71
2025-09-03 15:56:13,0.0,265.0
2025-09-03 15:56:18,0.0,272.9
2025-09-03 15:56:24,0.0,276.41
2025-09-03 15:56:29,0.0,280.45
2025-09-03 15:56:35,0.0,281.83
2025-09-03 15:56:40,0.0,286.69
2025-09-03 15:56:46,0.0,295.88
2025-09-03 15:56:51,0.0,297.93
2025-09-03 15:56:56,0.0,299.25
2025-09-03 15:57:02,0.0,283.03
2025-09-03 15:57:07,0.0,282.68
2025-09-03 15:57:13,0.0,289.65
2025-09-03 15:57:18,0.0,310.62
2025-09-03 15:57:24,0.0,333.8
2025-09-03 15:57:29,0.0,361.32
2025-09-03 15:57:35,0.0,390.19
2025-09-03 15:57:40,0.0,409.58
2025-09-03 15:57:45,0.0,376.77
2025-09-03 15:57:51,0.0,338.47
2025-09-03 15:57:56,0.0,320.98
2025-09-03 15:58:02,0.0,293.62
2025-09-03 15:58:07,0.0,287.62
2025-09-03 15:58:13,0.0,288.49
2025-09-03 15:58:18,0.0,297.66
2025-09-03 15:58:24,0.0,304.3
2025-09-03 15:58:29,0.0,312.73
2025-09-03 15:58:34,0.0,319.83
2025-09-03 15:58:40,0.0,326.22
2025-09-03 15:58:45,0.0,312.57
2025-09-03 15:58:51,0.0,272.13
2025-09-03 15:58:56,0.0,247.04
2025-09-03 15:59:02,0.0,197.63
2025-09-03 15:59:07,0.0,158.1
2025-09-03 15:59:13,0.0,126.48
2025-09-03 15:59:18,0.0,122.81
2025-09-03 15:59:23,0.0,139.92
2025-09-03 15:59:29,0.0,173.49
2025-09-03 15:59:34,0.0,220.84
2025-09-03 15:59:40,0.0,268.76
2025-09-03 15:59:45,0.0,311.53
2025-09-03 15:59:51,0.0,342.62
2025-09-03 15:59:56,0.0,367.5
2025-09-03 16:00:02,0.0,390.07
2025-09-03 16:00:07,0.0,406.79
2025-09-03 16:00:12,0.0,431.82
2025-09-03 16:00:18,0.0,442.89
2025-09-03 16:00:23,0.0,452.66
2025-09-03 16:00:29,0.0,469.01
2025-09-03 16:00:34,0.0,481.11
2025-09-03 16:00:40,0.0,489.82
2025-09-03 16:00:45,0.0,495.36
2025-09-03 16:00:51,0.0,497.89
2025-09-03 16:00:56,0.0,499.91
2025-09-03 16:01:01,0.0,498.28
2025-09-03 16:01:07,0.0,497.89
2025-09-03 16:01:12,0.0,496.66
2025-09-03 16:01:18,0.0,494.31
2025-09-03 16:01:23,0.0,497.99
2025-09-03 16:01:29,0.0,504.78
2025-09-03 16:01:34,0.0,511.2
2025-09-03 16:01:40,0.0,514.38
2025-09-03 16:01:45,0.0,512.63
2025-09-03 16:01:50,0.0,508.0
2025-09-03 16:01:56,0.0,505.67
2025-09-03 16:02:01,0.0,502.42
2025-09-03 16:02:07,0.0,458.8
2025-09-03 16:02:12,0.0,406.82
2025-09-03 16:02:18,0.0,397.6
2025-09-03 16:02:23,0.0,340.31
2025-09-03 16:02:29,0.0,303.49
2025-09-03 16:02:34,0.0,257.82
2025-09-03 16:02:39,0.0,264.03
2025-09-03 16:02:45,0.0,276.06
2025-09-03 16:02:50,0.0,312.93
2025-09-03 16:02:56,0.0,338.98
2025-09-03 16:03:01,0.0,363.27
2025-09-03 16:03:07,0.0,363.49
2025-09-03 16:03:12,0.0,403.67
2025-09-03 16:03:18,0.0,418.56
2025-09-03 16:03:23,0.0,428.69
2025-09-03 16:03:28,0.0,429.91
2025-09-03 16:03:34,0.0,430.47
2025-09-03 16:03:39,0.0,430.91
2025-09-03 16:03:45,0.0,426.78
2025-09-03 16:03:50,0.0,433.07
2025-09-03 16:03:56,0.0,346.46
2025-09-03 16:04:01,0.0,277.17
2025-09-03 16:04:07,0.0,221.73
2025-09-03 16:04:12,0.0,177.39
2025-09-03 16:04:17,0.0,141.91
2025-09-03 16:04:23,0.0,113.53
2025-09-03 16:04:28,0.0,90.82
2025-09-03 16:04:34,0.0,72.66
2025-09-03 16:04:39,0.0,58.13
2025-09-03 16:04:45,0.0,46.5
2025-09-03 16:04:50,0.0,37.2
2025-09-03 16:04:56,0.0,29.76
2025-09-03 16:05:01,0.0,23.81
2025-09-03 16:05:06,0.0,36.38
2025-09-03 16:05:12,0.0,52.27
2025-09-03 16:05:17,0.0,78.21
2025-09-03 16:05:23,0.0,122.21
2025-09-03 16:05:28,0.0,169.19
2025-09-03 16:05:34,0.0,219.02
2025-09-03 16:05:39,0.0,259.69
2025-09-03 16:05:45,0.0,293.47
2025-09-03 16:05:50,0.0,328.61
2025-09-03 16:05:56,0.0,402.39
2025-09-03 16:06:01,0.0,401.21
2025-09-03 16:06:06,0.0,405.44
2025-09-03 16:06:12,0.0,409.24
2025-09-03 16:06:17,0.0,412.28
2025-09-03 16:06:23,0.0,417.2
2025-09-03 16:06:28,0.0,418.24
2025-09-03 16:06:34,0.0,421.13
2025-09-03 16:06:39,0.0,421.38
2025-09-03 16:06:45,0.0,419.16
2025-09-03 16:06:50,0.0,417.78
2025-09-03 16:06:55,0.0,418.3
2025-09-03 16:07:01,0.0,416.69
2025-09-03 16:07:06,0.0,405.5
2025-09-03 16:07:12,0.0,397.64
2025-09-03 16:07:17,0.0,398.19
2025-09-03 16:07:23,0.0,396.68
2025-09-03 16:07:28,0.0,396.64
2025-09-03 16:07:34,0.0,393.53
2025-09-03 16:07:39,0.0,392.57
2025-09-03 16:07:44,0.0,392.18
2025-09-03 16:07:50,0.0,407.15
2025-09-03 16:07:55,0.0,412.26
2025-09-03 16:08:01,0.0,411.86
2025-09-03 16:08:06,0.0,409.56
2025-09-03 16:08:12,0.0,408.12
2025-09-03 16:08:17,0.0,402.71
2025-09-03 16:08:23,0.0,398.39
2025-09-03 16:08:28,0.0,396.84
2025-09-03 16:08:33,0.0,395.99
2025-09-03 16:08:39,0.0,390.77
2025-09-03 16:08:44,0.0,384.04
2025-09-03 16:08:50,0.0,379.38
2025-09-03 16:08:55,0.0,376.38
2025-09-03 16:09:01,0.0,371.1
2025-09-03 16:09:06,0.0,365.82
2025-09-03 16:09:12,0.0,364.81
2025-09-03 16:09:17,0.0,360.09
2025-09-03 16:09:22,0.0,357.01
2025-09-03 16:09:28,0.0,357.76
2025-09-03 16:09:33,0.0,358.35
2025-09-03 16:09:39,0.0,355.62
2025-09-03 16:09:44,0.0,352.39
2025-09-03 16:09:50,0.0,349.81
2025-09-03 16:09:55,0.0,348.79
2025-09-03 16:10:01,0.0,349.38
2025-09-03 16:10:06,0.0,346.37
2025-09-03 16:10:11,0.0,345.68
2025-09-03 16:10:17,0.0,345.14
2025-09-03 16:10:22,0.0,343.31
2025-09-03 16:10:28,0.0,342.55
2025-09-03 16:10:33,0.0,340.56
2025-09-03 16:10:39,0.0,343.51
2025-09-03 16:10:44,0.0,340.31
2025-09-03 16:10:50,0.0,339.45
2025-09-03 16:10:55,0.0,338.77
2025-09-03 16:11:00,0.0,338.22
2025-09-03 16:11:06,0.0,336.42
2025-09-03 16:11:11,0.0,337.72
2025-09-03 16:11:17,0.0,336.7
2025-09-03 16:11:22,0.0,336.91
2025-09-03 16:11:28,0.0,334.69
2025-09-03 16:11:33,0.0,336.69
2025-09-03 16:11:39,0.0,310.31
2025-09-03 16:11:44,0.0,296.27
2025-09-03 16:11:49,0.0,296.97
2025-09-03 16:11:55,0.0,293.24
2025-09-03 16:12:00,0.0,295.82
2025-09-03 16:12:06,0.0,303.51
2025-09-03 16:12:11,0.0,313.88
2025-09-03 16:12:17,0.0,323.25
2025-09-03 16:12:22,0.0,328.24
2025-09-03 16:12:28,0.0,334.38
2025-09-03 16:12:33,0.0,338.21
2025-09-03 16:12:39,0.0,339.16
2025-09-03 16:12:44,0.0,340.27
2025-09-03 16:12:49,0.0,341.86
2025-09-03 16:12:55,0.0,343.13
2025-09-03 16:13:00,0.0,341.71
2025-09-03 16:13:06,0.0,339.89
2025-09-03 16:13:11,0.0,338.09
2025-09-03 16:13:17,0.0,337.33
2025-09-03 16:13:22,0.0,336.05
2025-09-03 16:13:28,0.0,335.7
2025-09-03 16:13:33,0.0,297.52
2025-09-03 16:13:38,0.0,259.64
2025-09-03 16:13:44,0.0,229.94
2025-09-03 16:13:49,0.0,214.8
2025-09-03 16:13:55,0.0,214.98
2025-09-03 16:14:00,0.0,227.05
2025-09-03 16:14:06,0.0,242.23
2025-09-03 16:14:11,0.0,255.01
2025-09-03 16:14:17,0.0,266.85
2025-09-03 16:14:22,0.0,278.65
2025-09-03 16:14:27,0.0,289.44
2025-09-03 16:14:33,0.0,298.07
2025-09-03 16:14:38,0.0,303.29
2025-09-03 16:14:44,0.0,309.49
2025-09-03 16:14:49,0.0,314.45
2025-09-03 16:14:55,0.0,318.08
2025-09-03 16:15:00,0.0,322.71
2025-09-03 16:15:06,0.0,326.06
2025-09-03 16:15:11,0.0,329.09
2025-09-03 16:15:17,0.0,327.77
2025-09-03 16:15:22,0.0,328.74
2025-09-03 16:15:27,0.0,329.51
2025-09-03 16:15:33,0.0,326.45
2025-09-03 16:15:38,0.0,325.33
2025-09-03 16:15:44,0.0,323.76
2025-09-03 16:15:49,0.0,321.21
